WL,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110
1037.5153,92.1577,94.7406,102.232,101.356,98.2472,100.254,80.9657,92.961,90.0736,84.7905,95.672,74.5094,100.564,59.7298,69.9558,75.0507,89.7739,55.6884,99.9809,94.9426,66.2354,106.232,71.0973,99.7221,98.9423,86.0943,108.946,108.469,108.597,69.8045,55.4366,79.7201,101.803,58.8556,60.2487,96.2247,81.4684,78.2208,82.6611,103.342,83.3088,95.4629,76.3821,90.0196,95.926,84.0809,85.8159,51.0326,83.1532,85.0307,83.1646,86.0842,88.1938,92.1888,89.8587,77.4418,86.2387,88.4891,82.6665,82.8117,93.9962,76.5882,85.9504,84.7479,113.989,90.5881,76.8718,107.591,102.615,80.0254,81.3159,108.763,93.0356,99.1673,114.275,94.7163,104.926,90.4381,104.414,97.996,91.963,97.2796,91.8147,81.9545,95.7688,87.1047,89.6381,81.0988,99.0228,95.0249,84.8643,92.3878,76.2102,74.9052,73.1007,77.463,94.7369,83.8767,85.2945,87.8061,98.5396,95.0901,86.2592,93.373,89.1699,85.6049,78.4164,93.7085,93.8351,95.0708
1038.4795,92.1695,94.7691,102.242,101.353,98.2212,100.235,80.7921,92.9666,90.0761,84.6264,95.9865,74.7653,100.597,60.1031,70.1733,75.1348,89.8507,55.1245,99.9519,94.9359,65.948,106.191,70.7426,99.8273,99.0762,86.3122,109.003,108.569,108.691,70.0874,55.2089,80.0004,101.913,58.419,59.8897,96.3631,81.8186,78.0328,83.0044,103.408,83.4078,95.5611,76.6947,90.1832,96.2542,84.0264,85.9881,50.7204,83.4016,85.165,83.3568,86.2008,88.1576,92.2935,89.9656,77.694,86.1895,88.453,82.8781,82.9855,94.1209,76.6529,85.9654,84.7166,114.033,90.8442,77.2533,107.66,102.651,79.7619,81.7351,108.817,93.3382,99.3638,114.272,94.9656,105.06,90.4426,104.574,98.0179,91.9804,97.2977,91.7473,82.1784,95.8126,87.2348,89.6966,81.2877,99.0323,95.0937,85.141,92.3707,76.2997,74.7535,73.4634,77.4429,94.7338,84.0714,85.162,87.9173,98.5414,95.1387,86.4187,93.3843,89.2598,85.7821,78.7293,93.7102,93.9242,95.1292
1039.4437,92.186,94.8088,102.258,101.35,98.2026,100.224,80.6374,92.987,90.0677,84.4947,96.1959,75.0482,100.638,60.4717,70.48,75.2935,89.9382,54.6326,99.902,94.9155,65.714,106.134,70.4508,99.9496,99.2227,86.5538,109.068,108.651,108.772,70.3792,55.0381,80.2938,102.037,58.0505,59.5912,96.5259,82.1753,77.8938,83.3672,103.477,83.5473,95.6666,77.0332,90.3714,96.5364,83.9676,86.1887,50.4868,83.6433,85.2951,83.5494,86.3124,88.1287,92.3899,90.0669,77.9435,86.1554,88.4279,83.0931,83.1584,94.2187,76.7209,85.9879,84.6983,114.071,91.1251,77.6451,107.731,102.702,79.5598,82.172,108.885,93.6529,99.5649,114.264,95.2295,105.194,90.4511,104.744,98.0326,92.0037,97.3139,91.6844,82.4129,95.843,87.3597,89.7584,81.4818,99.0366,95.1649,85.3588,92.3724,76.4097,74.6389,73.8277,77.4527,94.7302,84.2755,85.0597,88.0438,98.5481,95.2039,86.584,93.4049,89.3686,85.9684,79.0529,93.7145,94.03,95.2021
1040.408,92.2165,94.8584,102.277,101.346,98.1935,100.216,80.5054,93.0225,90.0508,84.3939,96.3308,75.3488,100.686,60.8207,70.8788,75.5242,90.0355,54.2075,99.8271,94.8806,65.5335,106.049,70.2174,100.092,99.371,86.8097,109.133,108.72,108.84,70.6726,54.9217,80.5967,102.175,57.7548,59.3604,96.708,82.5272,77.8012,83.7418,103.543,83.7197,95.7754,77.3935,90.5795,96.7902,83.9092,86.4133,50.3355,83.8779,85.42,83.7371,86.4245,88.1089,92.4798,90.1648,78.1958,86.132,88.4135,83.3069,83.3321,94.296,76.7894,86.0149,84.694,114.104,91.4318,78.0515,107.812,102.779,79.4213,82.6266,108.971,93.9798,99.7745,114.247,95.5115,105.322,90.4587,104.926,98.0364,92.0342,97.3313,91.6225,82.6571,95.8519,87.4792,89.8261,81.6831,99.0357,95.2334,85.5421,92.3978,76.5398,74.5624,74.2007,77.4935,94.7305,84.4915,84.9974,88.1895,98.5641,95.2844,86.7599,93.4446,89.4973,86.1695,79.3851,93.7222,94.1595,95.2883
1041.3722,92.2715,94.9177,102.297,101.343,98.1952,100.204,80.4033,93.0722,90.0261,84.321,96.4181,75.661,100.744,61.1443,71.3554,75.8148,90.1461,53.8481,99.7367,94.8391,65.4058,105.939,70.0394,100.256,99.5157,87.073,109.198,108.78,108.898,70.9656,54.8573,80.9123,102.329,57.5383,59.2033,96.904,82.873,77.7529,84.1206,103.608,83.9193,95.8901,77.7752,90.8038,97.0295,83.8632,86.6578,50.2667,84.1079,85.541,83.9173,86.5428,88.1002,92.5657,90.2648,78.4553,86.1157,88.4095,83.5163,83.5089,94.3611,76.8598,86.0445,84.7042,114.142,91.7644,78.4793,107.915,102.889,79.3455,83.1003,109.075,94.3214,99.9969,114.227,95.8145,105.441,90.4628,105.119,98.0312,92.0734,97.3538,91.564,82.9103,95.8417,87.5993,89.9028,81.8951,99.033,95.2984,85.7125,92.4452,76.6859,74.5215,74.5824,77.5614,94.7381,84.7204,84.9781,88.3513,98.5931,95.3746,86.9491,93.5071,89.6423,86.3874,79.7236,93.7358,94.3133,95.3827
1042.3364,92.3604,94.9876,102.317,101.345,98.2087,100.187,80.3407,93.1347,89.9928,84.2734,96.4765,75.9834,100.809,61.4451,71.8819,76.1455,90.2763,53.5559,99.6531,94.8082,65.3299,105.825,69.917,100.44,99.6579,87.3408,109.264,108.833,108.95,71.2607,54.8435,81.249,102.495,57.4066,59.1241,97.1104,83.2212,77.7483,84.4972,103.678,84.1432,96.0193,78.1801,91.0433,97.2648,83.8486,86.9188,50.2755,84.3382,85.6617,84.0928,86.6719,88.1038,92.6513,90.3733,78.7235,86.1056,88.4151,83.7213,83.6908,94.4236,76.9374,86.0776,84.7284,114.195,92.1215,78.9322,108.045,103.033,79.327,83.5936,109.193,94.6797,100.235,114.217,96.1392,105.556,90.466,105.323,98.0248,92.1218,97.3834,91.5165,83.1728,95.8253,87.7297,89.9912,82.1226,99.0352,95.3636,85.8863,92.5079,76.8421,74.5098,74.9677,77.6487,94.756,84.96,84.997,88.5207,98.6362,95.4679,87.1506,93.5879,89.7981,86.6197,80.0678,93.7611,94.4859,95.4779
1043.3007,92.4888,95.068,102.336,101.36,98.2338,100.169,80.3243,93.2085,89.9489,84.25,96.5167,76.3183,100.881,61.7302,72.4246,76.4916,90.4305,53.3313,99.6034,94.8099,65.3042,105.737,69.8516,100.64,99.8033,87.6133,109.337,108.883,109.004,71.5625,54.8798,81.617,102.673,57.3611,59.123,97.3261,83.5865,77.787,84.8673,103.762,84.3899,96.1744,78.6089,91.2992,97.502,83.8877,87.1947,50.3532,84.5741,85.7869,84.2708,86.8143,88.1199,92.7407,90.4944,78.9979,86.1034,88.4302,83.9242,83.8787,94.4911,77.0291,86.1175,84.7646,114.274,92.5011,79.4074,108.204,103.205,79.3571,84.1051,109.317,95.0548,100.489,114.232,96.4831,105.677,90.4758,105.536,98.0274,92.1793,97.4197,91.4882,83.4461,95.8217,87.8808,90.092,82.3686,99.0505,95.4356,86.0747,92.5779,77.0035,74.518,75.3522,77.7467,94.7867,85.2049,85.0442,88.6882,98.6911,95.5607,87.3595,93.677,89.9601,86.8609,80.4184,93.8065,94.6686,95.5681
1044.2649,92.6568,95.1566,102.351,101.392,98.269,100.157,80.3546,93.292,89.893,84.2499,96.5428,76.6684,100.956,62.0051,72.9515,76.828,90.6069,53.17,99.6095,94.8627,65.3258,105.704,69.8406,100.85,99.9573,87.8922,109.422,108.932,109.064,71.8746,54.9642,82.0222,102.86,57.395,59.1938,97.5517,83.9815,77.8675,85.2295,103.868,84.6565,96.3644,79.0599,91.5729,97.7419,84.0005,87.4859,50.4882,84.8186,85.9208,84.4598,86.97,88.1486,92.8386,90.6283,79.2738,86.1128,88.4557,84.1288,84.0724,94.5666,77.1393,86.1686,84.8096,114.38,92.9021,79.8956,108.389,103.397,79.4263,84.6311,109.44,95.4434,100.76,114.288,96.8401,105.814,90.5018,105.754,98.0469,92.2443,97.4604,91.4833,83.7322,95.8486,88.0586,90.2044,82.6332,99.0851,95.5196,86.2827,92.6492,77.1676,74.5368,75.735,77.8484,94.8336,85.4475,85.1083,88.848,98.7536,95.6528,87.5685,93.7644,90.1262,87.1041,80.7759,93.8798,94.8527,95.6515
1045.2291,92.8605,95.2487,102.362,101.44,98.3126,100.156,80.4244,93.3838,89.8253,84.2718,96.5555,77.0338,101.031,62.2696,73.4385,77.1331,90.7965,53.0628,99.6802,94.9753,65.39,105.744,69.8748,101.066,100.121,88.1778,109.515,108.98,109.132,72.1965,55.0925,82.4632,103.055,57.4948,59.3243,97.7873,84.4112,77.9845,85.585,104.001,84.936,96.5927,79.5277,91.8637,97.9805,84.1985,87.7954,50.6664,85.0705,86.0656,84.6644,87.1367,88.1898,92.9488,90.7714,79.5466,86.137,88.4937,84.3379,84.271,94.6471,77.2677,86.2339,84.8599,114.509,93.3231,80.3838,108.593,103.601,79.5266,85.167,109.553,95.8393,101.049,114.392,97.2019,105.974,90.5514,105.977,98.0841,92.314,97.5025,91.4991,84.0319,95.9146,88.2615,90.3267,82.9126,99.1402,95.6166,86.51,92.7197,77.3338,74.5593,76.1175,77.9504,94.8999,85.6807,85.1801,89.0003,98.8184,95.7465,87.771,93.8442,90.2953,87.3431,81.1396,93.9844,95.0329,95.7302
1046.1934,93.0941,95.3397,102.372,101.503,98.3642,100.17,80.5226,93.4821,89.7484,84.3125,96.5551,77.41,101.105,62.5226,73.8731,77.3925,90.9866,52.9983,99.8087,95.1447,65.4911,105.855,69.9385,101.283,100.289,88.4678,109.609,109.026,109.202,72.5227,55.2584,82.9295,103.255,57.6438,59.4978,98.0312,84.8696,78.1286,85.9375,104.158,85.218,96.8547,80.0052,92.1679,98.2105,84.4815,88.1264,50.8722,85.3243,86.2205,84.8825,87.31,88.2421,93.0722,90.918,79.814,86.1765,88.5461,84.552,84.473,94.726,77.4084,86.3124,84.912,114.65,93.761,80.8605,108.808,103.813,79.652,85.7078,109.652,96.235,101.355,114.538,97.5603,106.159,90.6268,106.2,98.1323,92.3844,97.5443,91.5279,84.3427,96.0163,88.4795,90.457,83.1995,99.2115,95.7222,86.752,92.7914,77.5025,74.582,76.5007,78.0521,94.9875,85.9013,85.2541,89.1493,98.8818,95.8429,87.9631,93.9169,90.4656,87.5738,81.5076,94.1175,95.2079,95.8085
1047.1576,93.3523,95.428,102.385,101.576,98.4257,100.194,80.6371,93.5842,89.6658,84.3677,96.5426,77.7893,101.174,62.7707,74.2538,77.6002,91.1678,52.9673,99.9779,95.3599,65.6235,106.018,70.013,101.503,100.455,88.7573,109.695,109.065,109.266,72.8431,55.4542,83.4059,103.458,57.8259,59.6958,98.2803,85.3428,78.2874,86.2916,104.329,85.4909,97.1408,80.4865,92.4803,98.425,84.8401,88.4808,51.0885,85.5715,86.3816,85.1062,87.4844,88.3017,93.2045,91.0628,80.0758,86.2276,88.6111,84.7688,84.6754,94.7961,77.5512,86.3981,84.9629,114.793,94.2083,81.3198,109.026,104.034,79.7964,86.2478,109.736,96.6229,101.677,114.709,97.9097,106.362,90.7243,106.422,98.1803,92.451,97.5857,91.5604,84.6586,96.1395,88.6985,90.5931,83.4855,99.2903,95.8289,87.002,92.8688,77.6742,74.6033,76.8821,78.1544,95.0954,86.1125,85.3273,89.3006,98.9424,95.9409,88.1458,93.9881,90.6334,87.795,81.8777,94.272,95.38,95.8893
1048.1218,93.6313,95.5163,102.404,101.653,98.5005,100.224,80.7581,93.6857,89.5799,84.4316,96.5201,78.1631,101.241,63.0371,74.5875,77.7575,91.3398,52.9631,100.167,95.6074,65.7818,106.207,70.0808,101.726,100.613,89.0412,109.764,109.093,109.317,73.1444,55.6713,83.8777,103.657,58.0274,59.901,98.5325,85.8151,78.4477,86.6512,104.506,85.7451,97.4398,80.9688,92.797,98.6207,85.2595,88.8571,51.2991,85.8043,86.5431,85.3254,87.6542,88.3613,93.3367,91.2018,80.3318,86.2818,88.6828,84.9834,84.8739,94.8537,77.6846,86.4815,85.009,114.929,94.6535,81.7629,109.241,104.262,79.9518,86.7812,109.807,96.9975,102.007,114.884,98.2485,106.572,90.8363,106.637,98.2172,92.5101,97.6271,91.59,84.9714,96.2661,88.9054,90.7326,83.763,99.367,95.9298,87.2544,92.9573,77.8478,74.6226,77.2569,78.2575,95.2188,86.3221,85.3983,89.4576,99.0012,96.0369,88.3241,94.0649,90.7944,88.0086,82.2494,94.4401,95.5537,95.973
1049.0861,93.9266,95.6094,102.43,101.732,98.5907,100.254,80.8779,93.7811,89.4897,84.4989,96.4891,78.5252,101.307,63.3613,74.8846,77.87,91.5114,52.9813,100.359,95.8752,65.9605,106.398,70.1295,101.952,100.762,89.3174,109.817,109.111,109.351,73.4127,55.9001,84.3357,103.85,58.2357,60.0992,98.7875,86.2749,78.5976,87.018,104.683,85.9749,97.7431,81.4531,93.1165,98.7987,85.7249,89.2505,51.4897,86.0183,86.6999,85.532,87.8154,88.4125,93.4573,91.3331,80.5808,86.3283,88.7524,85.1913,85.0629,94.8993,77.7992,86.5526,85.047,115.05,95.0844,82.196,109.449,104.497,80.1076,87.303,109.873,97.3559,102.335,115.047,98.5784,106.776,90.9535,106.843,98.2374,92.5608,97.6685,91.6142,85.2733,96.3824,89.0936,90.873,84.0265,99.4346,96.0218,87.505,93.0612,78.021,74.6389,77.6214,78.3604,95.3505,86.5386,85.4653,89.6201,99.0601,96.1272,88.5052,94.1529,90.9464,88.2185,82.6236,94.6159,95.7337,96.0574
1050.0503,94.2309,95.7104,102.457,101.806,98.6935,100.282,80.9892,93.8639,89.3907,84.5655,96.4495,78.873,101.373,63.7854,75.1534,77.9428,91.6949,53.0162,100.543,96.1533,66.1528,106.578,70.1517,102.177,100.907,89.5874,109.86,109.124,109.371,73.6357,56.1294,84.7775,104.033,58.4368,60.2791,99.0468,86.7173,78.7269,87.3903,104.858,86.1783,98.046,81.9423,93.4403,98.9624,86.2234,89.6541,51.6491,86.2149,86.8486,85.7237,87.9672,88.4488,93.5587,91.4571,80.8197,86.3574,88.8119,85.3909,85.2386,94.9366,77.8913,86.6049,85.0746,115.157,95.4929,82.6269,109.651,104.737,80.2528,87.8104,109.944,97.6986,102.647,115.188,98.9032,106.967,91.0676,107.038,98.243,92.6063,97.7098,91.6339,85.5604,96.4833,89.264,91.0116,84.2733,99.4908,96.1064,87.751,93.1814,78.1891,74.6514,77.9754,78.4597,95.4816,86.7659,85.5255,89.7854,99.1202,96.21,88.6945,94.254,91.0913,88.4281,83.0012,94.7952,95.9232,96.1402
1051.0145,94.5329,95.8182,102.475,101.872,98.8011,100.31,81.0842,93.9286,89.2774,84.6289,96.3995,79.2075,101.439,64.334,75.3973,77.9782,91.8971,53.0591,100.714,96.4324,66.3503,106.74,70.1437,102.394,101.052,89.8557,109.902,109.14,109.385,73.8044,56.3457,85.2045,104.207,58.6132,60.4314,99.3115,87.1422,78.827,87.7629,105.033,86.3543,98.3453,82.4385,93.7701,99.1148,86.7419,90.0605,51.7679,86.4006,86.9893,85.9032,88.1125,88.4697,93.6407,91.5756,81.0468,86.3654,88.8592,85.5849,85.4016,94.9709,77.963,86.6376,85.0927,115.25,95.8781,83.0605,109.848,104.978,80.3797,88.3034,110.026,98.0278,102.934,115.309,99.2272,107.141,91.1728,107.224,98.242,92.653,97.7505,91.6514,85.834,96.5733,89.424,91.1465,84.5045,99.5374,96.1887,87.9891,93.3148,78.3469,74.6592,78.3223,78.5503,95.6039,87.0013,85.5748,89.9491,99.1814,96.2858,88.8918,94.3659,91.2347,88.6384,83.3798,94.9731,96.1213,96.2207
1051.9788,94.8186,95.9273,102.478,101.927,98.9031,100.34,81.1559,93.9724,89.1465,84.6874,96.3373,79.532,101.503,64.9983,75.6136,77.9752,92.1132,53.098,100.869,96.7021,66.5433,106.884,70.102,102.597,101.199,90.1259,109.946,109.161,109.398,73.9135,56.5337,85.6184,104.37,58.7442,60.5462,99.5792,87.5505,78.8885,88.1291,105.207,86.5,98.6363,82.9399,94.1057,99.2561,87.2648,90.4627,51.8365,86.5838,87.1246,86.0772,88.2567,88.4805,93.7118,91.6922,81.2637,86.3562,88.8985,85.7787,85.5569,95.0074,78.0212,86.6548,85.1054,115.33,96.2454,83.4967,110.042,105.217,80.4863,88.784,110.125,98.3471,103.194,115.416,99.5531,107.297,91.2666,107.407,98.2452,92.7074,97.7907,91.6691,86.0988,96.6609,89.5831,91.277,84.7245,99.5795,96.2741,88.2138,93.4529,78.4897,74.6604,78.6656,78.6258,95.7115,87.2367,85.6086,90.108,99.2416,96.3568,89.0911,94.483,91.3823,88.8469,83.7528,95.1425,96.3225,96.3
1052.943,95.0758,96.0313,102.463,101.97,98.9918,100.376,81.1997,93.9964,89.0004,84.74,96.2631,79.8498,101.565,65.735,75.7949,77.9304,92.328,53.1197,101.008,96.9518,66.722,107.009,70.0206,102.781,101.346,90.3981,109.993,109.183,109.412,73.9614,56.6782,86.0174,104.52,58.8095,60.6108,99.8425,87.9415,78.9016,88.4828,105.373,86.6097,98.9114,83.4409,94.4426,99.3839,87.7734,90.8542,51.8439,86.7711,87.2576,86.2525,88.405,88.4897,93.7847,91.8101,81.4759,86.3392,88.9377,85.9772,85.7122,95.0498,78.0738,86.6623,85.1178,115.399,96.602,83.9309,110.231,105.448,80.5755,89.2546,110.236,98.6588,103.434,115.516,99.8816,107.441,91.3495,107.591,98.2614,92.7729,97.8319,91.6892,86.3605,96.7531,89.749,91.4037,84.9404,99.6225,96.3664,88.4186,93.5854,78.6164,74.6528,79.0055,78.6802,95.8025,87.4639,85.6231,90.2604,99.2983,96.4252,89.2834,94.5977,91.5366,89.0493,84.1115,95.2952,96.5182,96.3802
1053.9072,95.2984,96.1272,102.439,102.005,99.0656,100.419,81.2147,94.0045,88.8474,84.7856,96.18,80.1639,101.624,66.4817,75.9324,77.8412,92.5229,53.1117,101.129,97.1729,66.8772,107.113,69.8916,102.942,101.485,90.6674,110.038,109.197,109.425,73.9511,56.7668,86.3977,104.652,58.7936,60.6102,100.091,88.3132,78.8577,88.821,105.522,86.6761,99.1622,83.9329,94.7729,99.4961,88.2485,91.2283,51.7781,86.9642,87.3898,86.4329,88.5594,88.504,93.8688,91.9304,81.6901,86.3241,88.9822,86.1808,85.873,95.0991,78.1256,86.664,85.1332,115.458,96.952,84.3559,110.41,105.665,80.6514,89.7156,110.351,98.9643,103.664,115.613,100.211,107.574,91.4236,107.779,98.2943,92.8476,97.8757,91.7136,86.6217,96.8515,89.9243,91.5287,85.1591,99.6705,96.4659,88.5981,93.703,78.7299,74.6331,79.3384,78.7109,95.8795,87.6789,85.617,90.4073,99.3494,96.4934,89.4616,94.7031,91.6947,89.2424,84.4489,95.4259,96.6996,96.4633
1054.8715,95.4882,96.2164,102.416,102.035,99.1291,100.469,81.2032,94.0013,88.6983,84.8225,96.0928,80.4755,101.684,67.1799,76.0178,77.7073,92.6852,53.0643,101.23,97.3616,67.0008,107.193,69.7071,103.084,101.608,90.9275,110.073,109.195,109.429,73.8901,56.792,86.7555,104.766,58.6897,60.5306,100.315,88.6649,78.7519,89.1452,105.644,86.6926,99.3841,84.4079,95.0878,99.5927,88.675,91.5795,51.6303,87.1595,87.5193,86.6172,88.7164,88.5239,93.9646,92.0506,81.9099,86.3145,89.0298,86.3834,86.0387,95.1523,78.1757,86.6594,85.1494,115.509,97.2937,84.7655,110.573,105.864,80.7151,90.165,110.457,99.2633,103.891,115.705,100.535,107.698,91.4913,107.968,98.3411,92.925,97.9232,91.7439,86.8803,96.9513,90.1066,91.6534,85.3834,99.7244,96.5703,88.7502,93.8026,78.8363,74.5991,79.6593,78.7195,95.9485,87.8834,85.5912,90.5515,99.3943,96.5637,89.6243,94.7958,91.8506,89.427,84.7636,95.5357,96.8614,96.5506
1055.8357,95.6521,96.3028,102.406,102.067,99.1892,100.519,81.1685,93.9891,88.5618,84.8485,96.0048,80.784,101.748,67.7939,76.0458,77.5315,92.8136,52.9715,101.311,97.519,67.0855,107.246,69.4632,103.208,101.713,91.1739,110.096,109.173,109.421,73.7914,56.7518,87.0902,104.864,58.5005,60.3646,100.512,88.9995,78.5864,89.4599,105.74,86.656,99.5799,84.8611,95.3813,99.6768,89.046,91.9045,51.3975,87.3503,87.6411,86.7994,88.8679,88.5434,94.0627,92.1645,82.1326,86.3056,89.0704,86.5753,86.2024,95.2017,78.218,86.6442,85.159,115.555,97.6206,85.1559,110.718,106.04,80.7615,90.5995,110.545,99.556,104.117,115.787,100.85,107.813,91.5527,108.153,98.3936,92.998,97.9741,91.7803,87.1303,97.0447,90.2885,91.7777,85.6099,99.7825,96.676,88.876,93.8875,78.9413,74.5507,79.9655,78.7112,96.0161,88.0819,85.5484,90.6962,99.4343,96.6392,89.7756,94.8764,91.9982,89.6071,85.06,95.6312,97.0029,96.6423
1056.7999,95.7982,96.3888,102.415,102.101,99.2495,100.561,81.1119,93.9657,88.4399,84.8603,95.9156,81.0869,101.816,68.3158,76.0139,77.3199,92.9176,52.8314,101.373,97.6504,67.1249,107.277,69.1623,103.319,101.804,91.4076,110.109,109.133,109.405,73.6734,56.6477,87.4049,104.952,58.2343,60.1129,100.685,89.3229,78.3683,89.771,105.818,86.5672,99.7595,85.2924,95.652,99.7532,89.3629,92.2047,51.0847,87.5303,87.7496,86.9714,89.0047,88.5526,94.1489,92.2653,82.35,86.2867,89.09,86.7473,86.3549,95.2369,78.2451,86.6124,85.1522,115.602,97.9268,85.5267,110.848,106.196,80.7812,91.0169,110.615,99.8432,104.339,115.856,101.149,107.919,91.6066,108.328,98.4422,93.0622,98.0268,91.8209,87.3653,97.1246,90.4608,91.8991,85.8291,99.8412,96.7787,88.9788,93.9647,79.0471,74.4893,80.2574,78.6908,96.0864,88.2781,85.4895,90.8425,99.4716,96.7212,89.9225,94.9491,92.1346,89.7869,85.345,95.7211,97.1276,96.7371
1057.7642,95.9307,96.4726,102.441,102.136,99.3085,100.59,81.0315,93.9259,88.3277,84.8536,95.8202,81.3804,101.885,68.7571,75.9226,77.0797,93.011,52.6459,101.422,97.7634,67.1131,107.294,68.8117,103.422,101.892,91.6338,110.119,109.084,109.388,73.5585,56.483,87.7046,105.04,57.8993,59.7835,100.845,89.6417,78.1071,90.0828,105.895,86.4305,99.9357,85.705,95.9034,99.825,89.6328,92.4849,50.7021,87.6966,87.8417,87.1268,89.1208,88.543,94.2125,92.3496,82.5533,86.2482,89.0784,86.8964,86.4903,95.2495,78.2523,86.5595,85.1223,115.654,98.2109,85.8809,110.969,106.338,80.7639,91.4176,110.67,100.126,104.553,115.912,101.431,108.02,91.6514,108.491,98.4788,93.1178,98.079,91.8619,87.5811,97.1873,90.6159,92.014,86.0298,99.8964,96.8746,89.0609,94.0392,79.1505,74.4172,80.5367,78.659,96.1591,88.4718,85.4133,90.9882,99.5071,96.808,90.0701,95.0179,92.2606,89.9671,85.6231,95.8097,97.2393,96.8317
1058.7284,96.0496,96.5483,102.477,102.169,99.3606,100.601,80.9235,93.8642,88.2153,84.8235,95.7115,81.6597,101.948,69.1357,75.7744,76.8162,93.1043,52.4198,101.464,97.8658,67.0468,107.31,68.4209,103.52,101.985,91.8591,110.133,109.036,109.378,73.4695,56.2608,87.9938,105.133,57.4998,59.3861,101.003,89.9598,77.8094,90.3965,105.98,86.2521,100.118,86.1037,96.1423,99.892,89.8643,92.7517,50.2615,87.8499,87.9197,87.2653,89.218,88.5124,94.253,92.4201,82.7385,86.1885,89.0342,87.0282,86.6103,95.2386,78.2419,86.4865,85.0702,115.714,98.4772,86.2235,111.091,106.475,80.7027,91.8043,110.721,100.407,104.757,115.959,101.698,108.122,91.6875,108.642,98.5002,93.1687,98.1284,91.8981,87.7781,97.2336,90.7504,92.1198,86.2046,99.9452,96.9608,89.1215,94.1109,79.246,74.3357,80.8026,78.6108,96.23,88.659,85.3164,91.1279,99.5398,96.893,90.2192,95.0843,92.3789,90.1435,85.8928,95.894,97.3401,96.9196
1059.6926,96.1525,96.61,102.514,102.198,99.4006,100.597,80.7842,93.7776,88.0929,84.7659,95.5824,81.9205,101.999,69.466,75.5721,76.5309,93.2007,52.16,101.508,97.9643,66.9263,107.334,67.9976,103.617,102.088,92.0873,110.157,108.992,109.379,73.4257,55.9844,88.2748,105.232,57.0365,58.9267,101.165,90.277,77.4772,90.7097,106.077,86.0389,100.307,86.4929,96.3755,99.9498,90.0647,93.01,49.7723,87.994,87.9915,87.3932,89.306,88.4657,94.2814,92.4851,82.9099,86.1167,88.9661,87.1557,86.7244,95.2129,78.2231,86.4008,85.006,115.779,98.7332,86.5593,111.219,106.614,80.5956,92.1804,110.773,100.682,104.953,116.003,101.954,108.229,91.7187,108.784,98.5078,93.2188,98.1729,91.9239,87.9601,97.268,90.8675,92.2163,86.3536,99.9858,97.0362,89.1574,94.1742,79.3293,74.245,81.0512,78.5376,96.2938,88.8355,85.197,91.2554,99.5665,96.9675,90.3665,95.1454,92.4911,90.3092,86.147,95.9666,97.4301,96.9929
1060.6569,96.2382,96.6561,102.545,102.224,99.4275,100.584,80.6116,93.6677,87.955,84.6782,95.4288,82.1603,102.038,69.7567,75.3167,76.2194,93.2965,51.8727,101.557,98.0621,66.7555,107.371,67.5455,103.713,102.2,92.318,110.189,108.955,109.386,73.4388,55.6583,88.5491,105.334,56.5091,58.4067,101.333,90.5908,77.1092,91.0183,106.18,85.7979,100.497,86.8758,96.6085,99.9919,90.2391,93.2613,49.2399,88.1337,88.0676,87.5211,89.3989,88.4124,94.3147,92.5548,83.0779,86.0485,88.8873,87.2934,86.8445,95.1893,78.2082,86.3153,84.9446,115.844,98.9843,86.8908,111.353,106.756,80.4432,92.547,110.829,100.95,105.144,116.049,102.205,108.345,91.751,108.921,98.506,93.2691,98.2105,91.9345,88.132,97.297,90.9744,92.3062,86.4845,100.018,97.1013,89.1643,94.2231,79.4018,74.1447,81.2774,78.4324,96.3475,88.9999,85.0584,91.3667,99.5841,97.0246,90.5076,95.1972,92.597,90.4584,86.3776,96.021,97.5093,97.0463
